2457516.290154 0 -0.0399294 0.0182831
2457516.290192 0 -0.0576041 0.0180087
2457516.290231 0 0.0140971 0.0187205
2457516.290270 0 -0.032739 0.0185045
2457516.290309 0 -0.0429727 0.0186337
2457516.290347 0 -0.0799675 0.0181498
2457516.290386 0 -0.0926315 0.0185554
2457516.290425 0 -0.100697 0.0178922
2457516.290464 0 -0.15154 0.017432
2457516.290503 0 -0.243684 0.0173311
2457516.290541 0 -0.309153 0.0171692
2457516.290580 0 -0.301854 0.0174652
2457516.290619 0 -0.34194 0.0169394
2457516.290658 0 -0.414934 0.0163955
2457516.290696 0 -0.465825 0.016641
2457516.290735 0 -0.539858 0.0165264
2457516.290774 0 -0.537961 0.0164761
2457516.290813 0 -0.520579 0.0163872
2457516.290852 0 -0.429367 0.0166733
2457516.290890 0 -0.456002 0.0168396
2457516.290929 0 -0.437552 0.0168047
2457516.290968 0 -0.415507 0.0170546
2457516.291007 0 -0.407804 0.017073
2457516.291045 0 -0.329994 0.0175888
2457516.291084 0 -0.40812 0.0166979
2457516.291123 0 -0.307415 0.0171432
2457516.291162 0 -0.332564 0.0171924
2457516.291200 0 -0.385643 0.0167331
2457516.291239 0 -0.273099 0.0172707
2457516.291278 0 -0.200643 0.0176429
2457516.291317 0 -0.180005 0.0177231
2457516.291356 0 -0.254496 0.0175968
2457516.291394 0 -0.186076 0.018155
2457516.291433 0 -0.19785 0.0181017
2457516.291472 0 -0.11662 0.0178733
2457516.291511 0 -0.0379675 0.0183374
2457516.291549 0 -0.0895456 0.0183872
2457516.291588 0 -0.0928349 0.0179396
2457516.291627 0 -0.0497609 0.0182148
2457516.291666 0 -0.0469249 0.01834
2457516.291705 0 -0.00972576 0.0183479
2457516.291743 0 -0.0833633 0.0178541
2457516.291782 0 -0.0259206 0.0186318
2457516.291821 0 -0.100773 0.0183585
2457516.291860 0 -0.148632 0.0176854
2457516.291898 0 -0.22938 0.0176119
2457516.291937 0 -0.305949 0.0176311
2457516.291976 0 -0.244985 0.0174604
2457516.292015 0 -0.335576 0.017285
2457516.292054 0 -0.34036 0.0171651
2457516.292092 0 -0.338747 0.0171965
2457516.292131 0 -0.369015 0.0166048
2457516.292170 0 -0.338461 0.017242
2457516.292209 0 -0.324524 0.0176568
2457516.292247 0 -0.22164 0.0176833
2457516.292286 0 -0.2585 0.0175565
2457516.292325 0 -0.253425 0.0178644
2457516.292364 0 -0.180436 0.0175882
2457516.292402 0 -0.154006 0.0176432
2457516.292441 0 -0.135427 0.0173625
2457516.292480 0 -0.18193 0.0173458
2457516.292519 0 -0.152378 0.0175419
2457516.292558 0 -0.220682 0.0175381
2457516.292596 0 -0.144527 0.0176981
2457516.292635 0 -0.143105 0.017688
2457516.292674 0 -0.242668 0.0172402
2457516.292713 0 -0.149472 0.0173354
